Classe |  Parametres du traitement
0      | 64 64 35 35 22 22 22 15 15 10 10 10 7 7 5 5 5 5 5 5 5 5 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 5 5 5 5 5 7 7 7 7 7 10 10 12 12 12 17 17 25 25 25 32 32 64 64 64 64 64 
0      | 64 64 22 22 17 17 17 12 12 10 10 10 7 7 7 7 7 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 7 7 7 7 7 10 10 10 10 10 12 12 12 15 15 20 20 20 25 25 32 32 32 64 64 
0      | 64 64 64 19 19 14 14 14 11 11 9 9 9 6 6 6 6 6 6 6 6 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 6 6 6 6 6 6 6 6 9 9 9 11 11 11 11 11 17 17 17 22 22 22 64 64 64 
0      | 64 64 32 32 28 28 26 26 26 26 26 23 23 23 23 19 19 19 16 16 14 14 14 14 14 12 12 9 9 9 9 9 9 9 9 9 7 7 7 7 7 9 9 9 9 9 9 9 9 9 12 12 12 12 12 14 14 16 16 21 21 21 64 64 
0      | 24 24 24 19 19 17 17 12 12 10 10 10 10 10 8 8 8 8 8 8 6 6 6 6 6 6 6 6 6 6 6 6 8 8 8 8 8 8 10 10 10 10 10 12 12 15 15 15 15 17 17 17 19 19 21 21 24 24 30 30 30 64 64 64 
0      | 64 64 64 64 35 35 35 20 20 12 12 12 10 10 10 10 10 7 7 5 5 5 5 5 5 5 5 5 5 2 2 2 2 2 2 2 2 2 2 5 5 5 5 5 7 7 7 10 10 15 15 15 17 17 27 27 27 64 64 64 64 64 64 64 
0      | 64 64 64 64 64 32 32 32 20 20 20 14 14 14 8 8 8 5 5 5 5 5 5 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 5 5 5 8 8 8 11 11 11 23 23 23 64 64 64 64 64 64 64 64 
0      | 64 64 64 64 64 26 26 26 16 16 16 16 12 12 12 9 9 9 6 6 6 6 6 6 6 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 6 6 6 6 6 6 9 9 9 9 12 12 12 19 19 19 64 64 64 64 64 64 
0      | 64 64 29 29 29 17 17 17 17 17 17 17 17 14 14 14 14 10 10 10 6 6 6 6 6 6 6 6 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 6 6 6 6 10 10 10 10 10 10 10 17 17 17 17 64 64 64 64 64 64 
0      | 64 64 64 64 64 44 44 44 44 21 21 21 21 21 21 21 21 21 21 21 17 17 17 17 14 14 14 14 10 10 10 10 6 6 6 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 6 6 6 6 64 64 64 64 64 64 
0      | 64 64 64 64 27 27 27 24 24 24 16 16 13 13 13 16 16 16 13 13 13 13 13 11 11 11 8 8 8 5 5 5 5 5 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 8 8 13 13 13 22 22 22 64 64 64 64 64 
0      | 23 23 23 18 18 16 16 13 13 13 13 13 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 13 13 13 13 13 13 13 16 16 16 16 16 18 18 18 20 20 20 20 23 23 23 25 25 28 28 28 30 30 35 35 35 64 64 64 
0      | 23 23 23 20 20 20 16 16 16 13 13 13 13 13 13 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 13 13 13 13 13 13 16 16 16 20 20 20 20 23 23 23 26 26 26 32 32 32 42 42 42 42 64 64 64 
0      | 64 64 24 24 22 22 22 22 22 22 19 19 19 19 19 19 19 19 16 16 16 16 16 16 16 16 13 13 13 13 13 13 13 13 13 13 13 16 16 16 16 16 16 16 16 19 19 19 19 19 19 22 22 22 22 22 24 24 24 32 32 32 64 64 
0      | 24 24 24 21 21 17 17 17 17 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 17 17 17 17 17 17 17 17 17 19 19 19 19 19 19 21 21 21 21 21 21 21 24 24 26 26 26 64 64 64 
0      | 28 28 28 20 20 16 16 13 13 13 11 11 11 11 11 8 8 8 8 8 8 8 8 8 11 11 11 11 11 11 11 11 13 13 13 13 16 16 16 16 16 18 18 18 20 20 23 23 25 25 25 25 25 30 30 30 32 32 40 40 40 64 64 64 
0      | 64 64 22 22 17 17 17 12 12 12 12 12 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 12 12 12 12 12 15 15 15 15 15 17 17 17 17 17 20 20 22 22 22 25 25 27 27 27 64 64 
0      | 27 27 27 22 22 17 17 17 17 17 14 14 14 11 11 11 11 11 11 11 11 9 9 9 9 9 9 9 9 9 9 9 9 9 11 11 11 11 11 11 11 11 14 14 14 14 14 17 17 17 19 19 19 22 22 25 25 25 30 30 30 64 64 64 
0      | 25 25 25 17 17 14 14 14 11 11 9 9 9 9 9 9 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 9 9 9 9 9 9 9 9 11 11 11 11 11 14 14 14 17 17 17 19 19 22 22 22 27 27 27 64 64 64 
0      | 64 64 22 22 17 17 17 12 12 10 10 10 10 10 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 10 10 10 10 10 12 12 12 12 12 12 12 12 15 15 17 17 17 17 17 20 20 20 22 22 27 27 27 64 64 
0      | 64 64 19 19 14 14 21 21 12 12 12 12 12 12 12 12 12 12 9 9 9 9 9 9 9 9 9 9 9 9 9 9 9 9 9 9 9 9 9 9 9 12 12 12 12 12 12 12 14 14 14 14 16 16 16 19 19 21 21 26 26 26 64 64 
0      | 64 64 19 19 16 16 16 13 13 13 11 11 11 11 11 8 8 8 8 8 8 8 8 8 8 8 8 8 8 5 5 5 5 5 8 8 8 8 8 8 8 8 8 8 8 11 11 11 11 11 11 13 13 16 16 16 22 22 22 27 27 27 64 64 
0      | 21 21 21 18 18 18 18 18 15 15 15 12 12 12 12 12 12 9 9 9 9 9 9 9 9 9 6 6 6 6 6 6 6 6 6 6 6 6 6 6 9 9 9 12 12 12 15 15 15 18 18 18 21 21 21 27 27 27 35 35 35 64 64 64 
0      | 27 27 27 27 27 27 27 27 19 19 14 14 14 11 11 11 9 9 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 9 9 9 9 9 9 11 11 14 14 14 19 19 19 22 22 27 27 27 32 32 32 64 64 64 
0      | 64 64 26 26 26 22 22 22 16 16 16 16 12 12 12 12 12 12 9 9 9 9 6 6 6 6 6 6 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 6 6 6 6 6 6 6 9 9 9 12 12 12 22 22 22 22 64 64 
0      | 64 64 27 27 22 22 22 16 16 16 13 13 11 11 11 11 11 11 8 8 8 8 8 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 8 8 8 8 8 8 11 11 11 13 13 16 16 16 19 19 19 24 24 24 64 64 
0      | 22 22 22 14 14 14 11 11 11 11 11 11 11 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 11 11 11 11 11 11 11 11 11 11 14 14 14 14 14 14 14 14 18 18 18 25 25 25 25 29 29 29 29 64 64 64 
0      | 64 64 29 29 29 14 14 14 14 10 10 10 10 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 10 10 10 10 10 10 10 10 14 14 14 14 17 17 17 21 21 21 21 25 25 25 25 32 32 32 32 64 64 
0      | 64 64 24 24 16 16 16 11 11 11 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 11 11 11 11 11 11 13 13 16 16 16 19 19 19 22 22 22 24 24 27 27 27 32 32 32 35 35 35 64 64 
0      | 18 18 18 15 15 12 12 12 9 9 9 9 9 9 6 6 6 6 6 6 6 6 6 6 6 6 9 9 9 9 9 9 9 9 12 12 12 15 15 15 15 15 15 18 18 18 21 21 21 24 24 24 27 27 27 32 32 32 35 35 35 64 64 64 
0      | 64 64 64 64 64 64 64 24 24 24 24 24 24 24 24 37 37 37 37 8 8 8 8 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 12 12 12 12 20 20 20 20 32 32 32 32 64 64 64 64 64 64 64 64 64 64 64 64 
0      | 14 14 14 14 14 14 14 14 14 14 14 14 14 14 14 14 14 11 11 11 11 11 11 11 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 11 11 11 14 14 14 14 18 18 18 18 22 22 22 25 25 25 25 36 36 36 36 64 64 64 
0      | 36 36 36 32 32 32 29 29 29 29 29 29 29 25 25 25 25 22 22 22 22 22 22 22 18 18 18 18 14 14 14 14 14 14 14 14 14 14 14 11 11 11 14 14 14 14 14 14 14 14 18 18 18 22 22 22 22 25 25 25 25 64 64 64 
0      | 64 64 29 29 29 25 25 25 25 17 17 17 17 14 14 14 14 14 14 14 14 14 14 14 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 14 14 14 14 14 14 14 21 21 21 21 25 25 25 25 64 64 
0      | 64 64 28 28 28 28 20 20 20 20 15 15 15 15 11 11 11 11 11 11 11 11 11 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 11 11 11 11 11 11 11 11 11 20 20 20 20 20 20 20 20 20 64 64 
0      | 64 64 32 32 32 25 25 25 25 21 21 21 21 21 21 21 21 17 17 17 17 17 17 17 17 17 17 17 14 14 14 14 14 14 14 14 14 14 14 14 14 14 14 17 17 17 17 17 17 17 17 17 17 17 21 21 21 21 29 29 29 29 64 64 
0      | 64 64 20 20 20 20 15 15 15 15 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 15 15 15 15 15 15 15 15 15 24 24 24 24 32 32 32 32 32 64 64 
0      | 37 37 37 16 16 16 16 16 16 16 16 12 12 12 12 8 8 8 8 8 8 8 8 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 8 8 8 8 16 16 16 16 24 24 24 24 24 64 64 64 
0      | 14 14 14 11 11 11 11 11 11 11 7 7 7 7 7 7 7 3 3 3 3 3 3 3 3 3 3 3 7 7 7 7 7 7 7 7 7 7 7 11 11 11 11 11 11 11 14 14 14 14 18 18 18 22 22 22 22 25 25 25 25 64 64 64 
0      | 64 64 64 38 38 24 24 24 15 15 15 9 9 9 6 6 6 6 6 6 3 3 3 3 3 3 3 3 3 3 3 3 3 3 6 6 6 6 6 6 6 6 6 9 9 9 9 9 9 12 12 12 15 15 15 21 21 21 27 27 27 64 64 64 
0      | 14 14 14 9 9 6 6 6 6 6 6 6 6 3 3 3 3 3 3 3 3 3 3 3 6 6 6 6 6 6 6 6 6 6 9 9 9 9 9 11 11 11 14 14 14 17 17 17 17 17 19 19 19 25 25 30 30 30 35 35 35 64 64 64 
0      | 64 64 64 64 64 17 17 17 8 8 8 5 5 5 5 5 5 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 5 5 5 5 5 5 5 5 5 8 8 8 11 11 11 14 14 14 17 17 17 23 23 23 64 64 64 64 64 64 64 64 
0      | 64 64 14 14 14 8 8 8 8 8 8 5 5 5 5 5 5 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 5 5 5 8 8 8 8 8 8 11 11 11 17 17 17 23 23 23 29 29 29 64 64 64 64 64 
0      | 64 64 64 64 64 64 64 11 11 11 8 8 6 6 6 6 6 3 3 3 3 3 6 6 3 3 3 6 6 8 8 8 8 8 11 11 11 11 11 13 13 16 16 16 20 20 23 23 28 28 28 32 32 64 64 64 64 64 64 64 64 64 64 64 
0      | 64 64 64 64 64 20 20 13 13 13 11 11 8 8 8 6 6 6 6 6 6 6 6 6 3 3 3 3 3 6 6 6 6 6 6 6 8 8 8 8 8 11 11 11 13 13 16 16 20 20 20 25 25 30 30 30 64 64 64 64 64 64 64 64 
0      | 13 13 13 7 7 7 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 7 7 7 7 7 7 10 10 10 13 13 13 13 16 16 16 20 20 20 23 23 23 29 29 29 29 64 64 64 
0      | 15 15 15 9 9 9 9 9 9 9 9 6 6 6 6 6 6 6 6 6 9 9 9 9 9 9 9 9 9 9 9 9 9 9 12 12 12 12 12 12 15 15 15 21 21 21 21 21 21 24 24 24 30 30 30 32 32 32 38 38 38 64 64 64 
0      | 64 64 64 64 17 17 17 10 10 7 7 7 5 5 5 5 5 2 2 2 2 2 2 2 5 5 5 5 5 5 5 5 7 7 7 7 7 10 10 12 12 12 15 15 17 17 17 20 20 22 22 22 27 27 37 37 37 64 64 64 64 64 64 64 
0      | 64 64 13 13 8 8 8 8 8 8 5 5 5 5 5 5 5 5 2 2 2 2 2 2 2 2 5 5 5 5 5 5 5 5 5 5 5 8 8 8 8 8 11 11 11 13 13 13 16 16 16 19 19 22 22 22 27 27 27 32 32 32 64 64 
0      | 64 64 64 64 64 64 64 64 64 12 12 6 6 6 6 3 3 3 3 3 3 3 3 3 3 3 3 6 6 6 6 6 6 6 8 8 10 10 12 12 14 14 16 16 20 20 22 22 26 26 30 30 59 59 64 64 64 64 64 64 64 64 64 64 
0      | 64 64 64 64 64 64 64 64 64 64 64 24 24 24 21 21 21 15 15 15 9 9 9 3 3 3 3 3 3 3 3 3 3 3 6 6 6 9 9 9 12 12 12 15 15 15 21 21 21 27 27 27 64 64 64 64 64 64 64 64 64 64 64 64 
0      | 64 64 64 64 64 64 64 64 64 64 64 64 64 64 27 27 27 21 21 21 6 6 6 3 3 3 6 6 6 6 6 6 9 9 9 9 9 12 12 12 18 18 18 21 21 21 32 32 32 64 64 64 64 64 64 64 64 64 64 64 64 64 64 64 
0      | 64 64 64 64 64 64 40 40 40 40 22 22 22 7 7 7 7 7 7 7 7 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 7 7 7 11 11 11 11 14 14 14 14 25 25 25 64 64 64 64 64 64 64 64 64 64 64 
0      | 64 64 64 64 64 64 64 64 64 64 64 64 12 12 12 6 6 6 6 6 6 6 2 2 2 2 2 2 6 6 6 6 6 6 6 9 9 9 12 12 12 12 19 19 19 26 26 26 64 64 64 64 64 64 64 64 64 64 64 64 64 64 64 64 
0      | 64 64 64 64 64 29 29 29 29 25 25 25 25 10 10 10 10 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 6 6 6 6 6 6 6 6 10 10 10 10 17 17 17 21 21 21 21 32 32 32 32 64 64 64 64 64 64 
0      | 64 64 64 64 64 64 14 14 14 14 11 11 11 11 11 11 11 14 14 14 14 11 11 11 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 7 7 7 7 7 7 7 11 11 11 11 22 22 22 36 36 36 36 64 64 64 64 64 64 64 
0      | 64 64 17 17 17 14 14 14 14 14 14 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 14 14 14 14 14 14 17 17 17 17 17 17 20 20 20 23 23 23 29 29 29 64 64 
0      | 64 64 32 32 32 25 25 25 25 17 17 17 17 14 14 14 14 10 10 10 10 10 10 10 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 10 10 10 14 14 14 14 17 17 17 17 25 25 25 25 64 64 
0      | 64 64 64 64 64 64 25 25 25 25 14 14 14 11 11 11 11 7 7 7 7 3 3 3 3 3 3 3 7 7 7 7 7 7 7 11 11 11 11 11 11 11 14 14 14 14 18 18 18 18 29 29 29 64 64 64 64 64 64 64 64 64 64 64 
0      | 64 64 64 64 64 64 64 64 64 35 35 35 10 10 7 7 7 5 5 5 5 5 2 2 2 2 2 5 5 5 5 5 5 5 7 7 7 10 10 12 12 12 12 12 17 17 17 20 20 25 25 25 30 30 64 64 64 64 64 64 64 64 64 64 
0      | 14 14 14 11 11 11 11 11 11 11 7 7 7 7 7 7 7 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 7 7 7 7 7 7 7 7 11 11 11 18 18 18 18 25 25 25 25 64 64 64 
0      | 64 64 64 25 25 25 18 18 18 18 14 14 14 11 11 11 11 7 7 7 7 7 7 7 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 7 7 7 7 11 11 11 11 14 14 14 18 18 18 18 64 64 64 64 64 64 64 
0      | 64 64 64 64 64 64 64 64 64 64 18 18 18 14 14 14 14 11 11 11 11 7 7 7 7 7 7 7 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 14 14 14 14 25 25 25 64 64 64 64 64 64 64 64 64 64 64 
0      | 64 64 64 64 64 64 64 64 64 64 64 64 64 27 27 27 19 19 14 14 14 9 9 9 9 9 6 6 6 3 3 3 3 3 3 3 3 3 3 9 9 9 14 14 14 22 22 30 30 30 64 64 64 64 64 64 64 64 64 64 64 64 64 64 
0      | 64 64 64 64 64 64 64 64 64 64 64 64 30 30 30 19 19 19 11 11 11 8 8 5 5 5 2 2 2 2 2 2 2 2 2 2 2 2 2 2 5 5 8 8 8 13 13 13 24 24 24 64 64 64 64 64 64 64 64 64 64 64 64 64 
0      | 64 64 64 64 64 64 64 64 64 64 32 32 32 25 25 25 25 18 18 18 18 14 14 14 11 11 11 11 7 7 7 7 3 3 3 3 3 3 3 3 3 3 7 7 7 7 14 14 14 14 29 29 29 64 64 64 64 64 64 64 64 64 64 64 
0      | 64 64 64 64 64 64 64 64 64 64 64 64 29 29 29 16 16 16 12 12 12 12 6 6 6 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 12 12 12 22 22 22 22 64 64 64 64 64 64 64 64 64 64 64 64 
0      | 64 64 64 64 64 64 64 64 64 42 42 42 39 39 39 36 36 36 36 26 26 26 20 20 20 13 13 13 7 7 7 7 3 3 3 3 3 3 3 3 3 3 3 3 7 7 7 7 20 20 20 64 64 64 64 64 64 64 64 64 64 64 64 64 
0      | 64 64 64 30 30 24 24 24 21 21 21 15 15 15 12 12 12 9 9 9 9 9 9 6 6 6 6 6 6 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 6 6 6 6 6 6 12 12 12 21 21 21 64 64 64 
0      | 16 16 16 16 16 16 13 13 13 13 13 13 13 13 13 16 16 16 16 13 13 13 13 13 13 13 13 13 13 13 13 13 13 13 13 13 13 13 13 13 13 16 16 16 16 16 16 16 20 20 20 23 23 23 26 26 26 32 32 32 32 64 64 64 
0      | 64 64 19 19 19 9 9 9 6 6 6 6 6 6 6 2 2 2 6 6 6 6 6 6 6 9 9 9 9 9 9 9 9 9 9 16 16 16 19 19 19 19 19 19 19 22 22 22 26 26 26 26 29 29 29 32 32 32 42 42 42 42 64 64 
0      | 64 64 64 64 64 64 64 64 64 25 25 25 20 20 17 17 17 15 15 10 10 10 7 7 5 5 5 5 5 5 5 5 2 2 2 2 2 2 2 5 5 5 5 5 7 7 7 12 12 15 15 15 25 25 64 64 64 64 64 64 64 64 64 64 
0      | 64 64 64 64 64 64 64 27 27 27 27 27 27 27 27 11 11 11 8 8 8 5 5 5 5 5 5 5 5 2 2 2 2 2 5 5 5 5 5 5 5 5 8 8 8 8 8 8 13 13 13 24 24 64 64 64 64 64 64 64 64 64 64 64 
0      | 64 64 64 64 64 64 64 64 64 27 27 27 25 25 10 10 10 7 7 7 7 7 5 5 5 5 5 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 5 5 7 7 7 7 7 10 10 10 64 64 64 64 64 64 64 64 64 64 64 64 
0      | 64 64 17 17 15 15 15 15 15 12 12 12 12 12 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 12 12 12 12 12 12 12 12 15 15 15 15 15 17 17 17 17 17 20 20 22 22 22 25 25 27 27 27 30 30 35 35 35 64 64 
0      | 64 64 20 20 15 15 15 12 12 10 10 10 10 10 7 7 7 7 7 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 7 7 7 7 7 7 7 7 10 10 12 12 12 12 12 15 15 15 20 20 22 22 22 25 25 32 32 32 64 64 
0      | 64 64 17 17 17 17 17 17 26 26 26 5 5 5 2 2 2 2 2 2 2 2 2 2 2 2 5 5 5 5 5 5 8 8 8 11 11 11 14 14 14 14 14 14 20 20 20 23 23 23 29 29 29 35 35 35 44 44 44 64 64 64 64 64 
0      | 64 64 64 64 5 5 5 5 5 5 5 5 2 2 2 2 2 2 2 2 2 5 5 5 5 5 5 5 5 8 8 8 8 8 11 11 11 13 13 13 16 16 19 19 19 24 24 24 27 27 27 30 30 38 38 38 43 43 43 64 64 64 64 64 
0      | 64 64 22 22 22 16 16 16 12 12 12 12 9 9 9 9 9 9 9 9 9 9 6 6 6 6 6 6 6 6 6 6 6 6 6 9 9 9 9 9 9 9 9 9 9 12 12 12 19 19 19 19 22 22 22 29 29 29 36 36 36 36 64 64 
0      | 64 64 64 64 64 9 9 9 12 12 12 12 12 12 12 6 6 6 6 6 6 6 2 2 2 2 2 2 2 2 2 2 6 6 6 6 6 6 9 9 9 9 12 12 12 19 19 19 26 26 26 26 36 36 36 64 64 64 64 64 64 64 64 64 
0      | 64 64 64 64 64 64 64 64 34 34 34 34 36 36 14 14 8 8 6 6 4 4 4 4 2 2 2 2 2 2 2 2 2 2 4 4 6 6 8 8 10 10 12 12 16 16 18 18 22 22 28 28 34 34 64 64 64 64 64 64 64 64 64 64 
0      | 64 64 64 64 64 64 64 64 64 12 12 12 7 7 5 5 5 5 5 5 5 5 2 2 2 2 2 2 2 2 2 2 2 2 5 5 5 5 5 7 7 7 10 10 12 12 12 17 17 22 22 22 30 30 64 64 64 64 64 64 64 64 64 64 
0      | 64 64 64 64 17 17 17 12 12 10 10 10 7 7 7 7 7 5 5 5 5 5 5 5 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 5 5 7 7 7 10 10 12 12 12 17 17 25 25 25 64 64 64 64 64 64 64 
0      | 64 64 64 64 64 64 64 32 32 32 18 18 13 13 13 13 13 11 11 8 8 8 8 8 8 8 8 6 6 3 3 3 3 3 6 6 6 6 6 6 6 8 8 8 13 13 16 16 18 18 18 23 23 30 30 30 64 64 64 64 64 64 64 64 
0      | 64 64 64 64 64 64 64 64 64 22 22 22 17 17 15 15 15 15 15 12 12 12 10 10 10 10 10 7 7 7 7 7 5 5 5 5 5 5 5 2 2 2 5 5 10 10 10 15 15 22 22 22 64 64 64 64 64 64 64 64 64 64 64 64 
0      | 64 64 64 64 64 64 64 64 64 64 64 64 10 10 8 8 6 6 4 4 4 4 4 4 2 2 4 4 4 4 6 6 8 8 10 10 12 12 14 14 18 18 22 22 26 26 30 30 36 36 64 64 64 64 64 64 64 64 64 64 64 64 64 64 
0      | 64 64 30 30 19 19 19 13 13 13 13 13 11 11 11 8 8 8 5 5 5 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 5 5 5 5 5 8 8 8 11 11 11 13 13 16 16 16 22 22 22 27 27 27 64 64 
0      | 64 64 64 27 27 15 15 15 12 12 12 9 9 9 6 6 6 6 6 6 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 6 6 6 9 9 9 12 12 12 15 15 15 18 18 18 24 24 24 30 30 30 64 64 64 
0      | 64 64 19 19 13 13 13 13 13 13 11 11 8 8 8 8 8 8 8 8 8 8 8 5 5 5 5 5 5 5 5 5 5 5 8 8 8 8 8 8 8 8 11 11 11 13 13 13 13 13 13 16 16 22 22 22 24 24 24 30 30 30 64 64 
